Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Customer,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
12/9/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I open a checking Account with Capital One Bank. I received a refund from a merchant for a couple of purchases. The bank put the refund into my account more than once and after they made the mistake, they then charged me over limit fees. I 'm on a fix income of SSI. I refuse to pay these excessive fees. This is a form of swindling. Which I consider a White Collar Crime.",None,CAPITAL ONE FINANCIAL CORPORATION,NY,112XX,None,Consent provided,Web,12/9/16,Closed with explanation,Yes,No,2243209
01/24/17,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"I opened a Business Checking account through Bank of America. When asked about a smaller option for business checking with the banker and manager, they both told me that the account they offered me was the basic plan, which cost about {$30.00} per month. ( Falsehood # 1 ) Although I did not need credit card processing, they told me that if my business processed cards through BofA, business checking would be free. A Bank of America Merchant Services ( BAMA ) representative confirmed this for me. He also knew that I would not be processing a high volume of card transactions, but he guaranteed that banking would be free ( Lie # 2 ). I spoke with him on the phone and he sent over paperwork to lease card processing equipment through XXXX XXXX. The contracts were extremely long. I told him I only wanted a 3 year contract. He never once stated that he extended my lease ( Lie # 3 - by withholding information ). I never spoke with a single XXXX XXXX representation. The BAMA rep ( XXXX. ) sent in paperwork for a 4 year lease and I signed it because I trusted him. I was sold a service I did not need ( Card Processing ), and I found out later, that I was sold the highest level business banking service, which I also did not need. Months later, BofA started billing me $ XXXX per month for NOT having a credit card transaction. I called and BoA waived the fees a few times acknowledging that I processed cards through them. But more fees came each month that I failed to have a card sale. When I called to waive these fees again, BofA stated that I had to actively use card processing in order for them NOT to charge me for both the XXXX XXXX Lease for the card processor and banking. I was furious. I stuck around with BofA for about a year and I paid the bank fees and the lease Fee. I decided to call the BAMA rep ( XXXX. ) to cancel my card processing services. He refused to respond to my emails to try to terminate the services, as I was sold something I never needed. All my calls went to Voicemail. My banker gave me his replacement 's contact ( XXXX. ) I spoke with him. XXXX. promised to sort this out with his manager. I emailed him. I called him. XXXX. NEVER responded. Frustrated, I finally filed a complaint through the XXXX. A different representative for BAMA heard my case ( XXXX ) XXXX unethically rationalized BAMA 's repeated decisions to deceive and then ignore me. I was NEVER once told me I had to have a credit transaction every single month to avoid banking fees. I never needed card services but I was sold it. I was paying for services I did not need because their competitors offer free business checking. I owed XXXX XXXX over {$900.00} left on my lease. As a compromise, I asked her to waive my banking fees for a year and cancel the card processing through BofA, rendering the leased equipment useless. XXXX is an executive. She refused and she left me with a {$900.00} lease with XXXX XXXX. Months later, I called to close my bank account with BofA. The rep tried to downgrade me to FREE BUSINESS CHECKING instead of closing my bank account. I am disgusted with the levels of lying. XXXX, who was an executive, NEVER once offered to downgrade my banking services to free during the XXXX dispute. ( Lie # 4 - withholding information ) XXXX never gave me the option to relieve the me of financial burden of a service I never needed, which I never used or offer any recourse. XXXX XXXX equipment is {$200.00} new. Lease value is {$1400.00}. BAMA is united with XXXX XXXX to prey on small business owners. XXXX XXXX is charging fees : software updates and property taxes when the equipment is inactive. XXXX XXXX is now after me to pay off their lease and refuse to take a credit card. They demand my personal banking information else they threaten to ruin my credit. With XXXX track record online, I 'm do n't trust them.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,761XX,None,Consent provided,Web,01/24/17,Closed with monetary relief,Yes,No,2308353
12/12/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I met all of the requirements for a {$200.00} bonus from PNC bank and now they are not honoring the offer. The offer stated that the bonus would be paid "" within 60 days '' from the date that all of the requirements were met. I have an email from PNC dated XX/XX/XXXX stating that all of the requirements were met. I called them last week and spoke to a banker named XXXX at the branch where I opened my account at XXXX, XXXX, MO XXXX. He told me he needed to contact corporate office and would get back to me. When I spoke with him this morning, he stated that I would not be receiving my bonus at this time.",None,PNC Bank N.A.,MO,None,None,Consent provided,Web,12/12/16,Closed with explanation,Yes,No,2246668
05/21/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"Hello I opened a Citi gold checking account with XXXX thank you points promotion. After I met all requirement, I sent a message to the Citi bank to confirm the points. Citi bank told me that I have to wait 90 days to get points ( which the end day is XXXX XXXX ). I sent another message after 90 days which the checking opened. Then citi bank told me to wait another 30 days. After that, I sent message by XXXX XXXX and the Citi bank told me that I will receive the mail in 3 or 4 days. By XXXX XXXX, I do not receive any response from the Citi bank. As a 7 years customer, I really disappoint from Citi bank. By CFPB 's help, I hope I can get my XXXX points which the Citi bank already confirmed. Thanks for your help.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",CT,066XX,None,Consent provided,Web,05/21/16,Closed with non-monetary relief,Yes,No,1935967
9/1/15,Bank account or service,Checking account,"Account opening, closing, or management",None,They closed my account after I sent a payment and thought I had the funds. They honored the payment before they honored the deposit I made to cover the deposit. When they closed it they said I must put in the amount to cover the overdraft line of credit and I did that. After that I accidentally put an extra {$300.00} in the account. I 've asked them XXXX time to return the funds and they have n't. They keep claiming that they are going to review the account tomorrow and then return my funds. They have said this twice now.,None,CAPITAL ONE FINANCIAL CORPORATION,CA,941XX,None,Consent provided,Web,9/1/15,Closed with explanation,Yes,No,1547829
06/17/15,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"I receive my social security pension funds through Direct Express debitcard. They deactivated my card about the XXXX of XXXX. They said thatthere was suspicious activity, however, I can not see anything suspicious on myon my XXXX statement. I have contacted them numerous times and havecomplied with their requests for proof of identification. After severaltries, they now say that they have not received my last fax. I haveconfirmation that have received my fax. andnow I must start over with new faxes",None,Comerica,CA,922XX,Older American,Consent provided,Web,06/22/15,Closed with explanation,Yes,No,1426242
10/28/15,Bank account or service,Checking account,"Account opening, closing, or management",None,I tried to open Santander Bank Checking account again - may be i will get different questions to go ahead with the application or simply call the customer service to go ahead. But I am not able to open the account second time also. I was provided very very difficult questions to answer and that too in less than 10 minutes ( XXXX seconds time counter going on ). Is this bank really want to do the business??? Why so much difficult questions. I called upon Customer Service and talked to XXXX at XXXX to XXXX XXXX but he was also not of much help. Finally as a fall back option - I uploaded my Arizona Driver 's license and XXXX statement - XX/XX/XXXX statement but end of the day - my application was declined. XXXX told me that if in case i am travelling to North east - i can visit the branch ... .so do they expect people to fly down to their branch just because they have created totally useless and terrible Account opening module? Moreover I am not opting for overdraft protection - so why they need to so much extra vigilant in terms of identity protection ... it 's good to have identity protection to make sure somebody does n't steal your identity but if it is coming in the way of genuine and real folks ... then it 's a big problem ... i was able to answer all the questions that XXXX asked ... then why i am not able to open the account? I am in this country since XX/XX/XXXX and changed locations also. This kind of process is just too much unfair for people like me ... .why do they expect that i remember all the phone numbers for the last 15 years? Why do they expect that i should remember which credit card i had it and on what month and year? why do they expect that i should remember when my loan got closed?? Is n't it too much??? where is the limit???? this is ridiculous by every means and that too they are pressurizing the customer to answer and remember everything in less than 10 minutes otherwise you are declined. They declined my application ( i got the email immediately ) even without seeing my driver 's license and Bank statement ... .You ca n't be so so tough on anybody ... .this is absolutely ridiculous and nothing else. And if they had to anyway decline my application - why they collected all the information at the first place??? Why they wasted my time ... almost 20 minutes to work on this process of opening the account??? why not this verification process at the very start of the account opening process? Moreover how secure is my information that i have provided to them ... this is PII data - how they are protecting my identity after collecting this information from me.,Company chooses not to provide a public response,"SANTANDER BANK, NATIONAL ASSOCIATION",AZ,852XX,None,Consent provided,Web,10/28/15,Closed with explanation,Yes,Yes,1628301
04/27/16,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"On Monday, XXXX XXXX, XXXX I spent over an hour trying to get a manager on the phone to help me with payments to multiple accounts. ( All of my accounts are in good standing and in fact some are almost paid off and others have been paid off in total ). To make my payments I call XXXX because for the past six months my statements have either not reached me or have been delivered late. I had been fortunate enough that managers I spoke to in the past were considerate enough to help, waived the fees, and assisted me with making my payments. Synchrony Bank, unlike other banks, charges a $ XXXX/PER transaction fee -- so you would be charging me {$50.00} to make my payments on the phone using a live person. Unfortunately, the manager that I reached on Monday, XXXX XXXX behaved more like a XXXX and immediately rebuked my concerns/needs. She apparently had been one of the managers I spoke to before, but this time she took on a whole different persona. When I asked for her full name she refused. She would only give me her first name and ID, which were XXXX ID # XXXX. XXXX proceeded to reprimand and chastise me for XXXX to ask to make my payments again in the way I had done in the past. She began to belittle me, holler out banking and federal rules, which I assure you most consumers know little to nothing about, and basically tried to make me feel like a subhuman for requesting assistance. She rattled off names and dates from XXXX ( as if I was to remember all of them ) given that she had the luxury of looking at the information on-screen, and continued to persecute me about the help I was requesting and had received before. She in fact made a deliberate production to elevate herself by saying I AM MAKING MY REPORT TO THE CORPORATE OFFICE RIGHT NOW ... and began clicking away ... making it a point to say THERE, I 'M DONE! -- meaning that she had sent her information -- was I supposed to be scared, or was she trying to deliberately infuriate me beyond the frustration I was already feeling?! You use intimidation to deal with customers? What is next, extortion? Actually, I know she was going out of her way to do this after I told her I would be reaching out to your executive offices. I am a customer, so why do you allow an employee to incite additional irritability and anger? During the course of this awful conversation I realized that the XXXX # could actually assist in making payments without a fee! I had NOT known/realized this in the past and told XXXX several times that I was unaware and would now use the phone system, but she was apparently having fun with her rant and continued with her criticism towards me. You have also disconnected all of your corporate numbers so that no one is allowed to escalate an issue to a member of an executive resolution team. Is this because there are so many, hundreds, of complaints by other people on-line and in social media? Who are you really since you took over GE? The way I was treated is deplorable and inexcusable. You deal with the public in away that incites further incident and for that someone should be putting you on notice. This is not the way to speak to a customer who was already upset for being on hold, transferred around, interrogated, and repeatedly asking for a manager. XXXX should have taken a very different approach in talking to me. I am a customer in good standing and if I am not allowed to speak to humans to make payments without a fee, there was a better way to speak about the overall problem I was experiencing. I will report this incident to the Federal Consumer Protection Bureau and would also appreciate a phone call back at XXXX as soon as possible.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,SYNCHRONY FINANCIAL,MA,None,None,Consent provided,Web,04/27/16,Closed with explanation,Yes,No,1899598
11/24/15,Bank account or service,Savings account,"Account opening, closing, or management",None,"My husband died XXXX XXXX, 2015. We had a savings account that we deposited our monthly accruals into because it paid a higher interest rate. After XXXX died I took a certified copy of his death certificate and the account was promptly put in my name since I was his POD. On XXXX XXXX, 2015 I successfully transferred {$50000.00} into my checking account to pay for his funeral expenses and XXXX quarterly taxes. I have also received XXXX statements showing myself as owner of the account. On XXXX XXXX, 2015 I tried to transfer {$5000.00} out of that account to pay bills. I no longer receive my husbands military pay or social security. I was denied access so I called customer service. I was told that the problem was "" due to my internet browser ''. I called my local branch representative and was told that they "" could n't find the signature card and needed to determine ownership ''. Shortly after XXXX fell XXXX XXXX I visited the bank in person as we were each others power of attorney and verified all accounts and that I was in fact his POD. My husband had set up a trust for me naming First National Bank as trustees. My attorney and I fired them for several reasons. I feel like they are punishing me for relieving them of their trustee duties.",None,FIRST NATIONAL BANK OF OMAHA,KS,None,Servicemember,Consent provided,Web,11/24/15,Closed with explanation,Yes,Yes,1669477
07/21/15,Bank account or service,Checking account,"Account opening, closing, or management",None,"My checking account at SunTrust Bank was closed without notice ( no call, email, letter ) and I was locked out of my account with online access. After multiple ( & gt ; XXXX calls ) over 2 weeks to try and resolve the issue and to find out where my disbursement check of greater than $ 5k was, I was given vague answers and no definitive date of when I 'd receive my check for the balance of the account. SunTrust is well known ( online searches ) for this type of poor customer service and lack of transparency with account closures. Please send the balance of my account to the address on file.",Company chooses not to provide a public response,"SUNTRUST BANKS, INC.",CA,941XX,None,Consent provided,Web,07/21/15,Closed with explanation,Yes,No,1480174
09/27/15,Bank account or service,Checking account,"Account opening, closing, or management",None,Bank of America abruptly closed my account and kept my funds.I woke up XXXX XXXX XXXX 2015 only to find out my online banking access was disabled.I then traved to my nearest Atm to try to withdraw my funds only to find that my card has been blocked. I tried calling but all i got was scripted message from the CSR with no real explanation. These are terrible business practices and down right discriminatory.,Company chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,774XX,None,Consent provided,Web,09/27/15,Closed with explanation,Yes,Yes,1582108
10/27/15,Bank account or service,Checking account,"Account opening, closing, or management",None,"Wells Fargo unilaterally closed my checking account, claiming that it is "" dormant '' event though there are XXXX transactions processed through the account everymonth -1 ) deposit/transfer from an external checking account, and 2 ) withdrawalof payment for XXXX mortgage on my home, held by Wells Fargo. Wells Fargoprovided me with no notice, and cause my payment to my XXXX mortgage tobe "" late '' because the payment could not be withdrawn from my now-closedaccount. When I called customer service they told me I need to talk to whoeverclosed the account, and after I repeated told them they were the ones who closedit, they transferred me to someone else, who told me I have no recourse, andwhen I asked for proof of any notice of my account closing, hung up on me.",Company chooses not to provide a public response,WELLS FARGO & COMPANY,WA,982XX,None,Consent provided,Web,10/27/15,Closed with explanation,Yes,Yes,1626281
03/24/15,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"This is a concern with companies in general. The retention of personal information i.e. email, phone number, address, and social security number even after business with a company is no longer prevalent. Specifically, Capitol One 360 has said information and according to their policy they can not delete the it. In light of recent hacks to many consumer 's financial information I am concerned about having that on file from a company which I no longer conduct any business. They may notify me after the fact of any breach, however, what is a person to do if their information especially Social Security number is compromised. It would be proactive to not have that information available in the first place, especially when all accounts are closed. Lastly why do they need to keep this information? With several companies, XXXX and XXXX in particular, data mining people 's information only to be sold to advertisers and whomever else for profit, I can only speculate as to what these financial institutions are doing with this information. I write asking for a proposal for legislative change that gives the consumer power to redact and delete their details from companies when they choose to no longer conduct any business with them. In the mean time are there any other means a consumer can use to achieve this? It appears we 're all at the mercy of the company 's policy.",None,CAPITAL ONE FINANCIAL CORPORATION,CA,906XX,None,Consent provided,Web,03/24/15,Closed with explanation,Yes,No,1298081
09/14/16,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",None,"{$3000.00} worth of CD 's purchased at Bank of America in 2005. We have the certificates and the receipt showing the transaction. BOA now says they ca n't redeem them because they purge their records, and this money must have been sent as Abandoned Property to the state of Florida. Contacted the fltreasurehunt.org, both online and by phone. They have nothing under either our son 's name or mine ( custodian, as son was a minor ). Called the FDIC, who instructed me to contact you. NOTE : When he turned XXXX, XXXX legally changed his name to XXXX XXXX XXXX. We searched the florida abandoned property under both names, as well as mine.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",FL,346XX,None,Consent provided,Web,09/14/16,Closed with explanation,Yes,No,2111604
10/7/16,Bank account or service,Checking account,"Account opening, closing, or management",None,I closed mmy account and video recorded myself doing it and XXXX is fraudulently trying to keep it open,None,KEYCORP,PA,15230,Servicemember,Consent provided,Web,10/12/16,Closed with explanation,Yes,No,2151889
08/25/15,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"XXXX, my bank manager at Wells Fargo, XXXX XXXX, XXXX, VA XXXX ( XXXX ) informed us ( myself, my daughter, and son-in-law ) when we started our small business ( XXXX ) that if we invested our own money to show good faith that we would qualify for a low interest business loan. We invested at least XXXX into our business and when we applied for the business loan, XXXX XXXX, Division Lending Manager, Wells Fargo Business Direct continues to deny us due to:1. A Collection problem on my credit report which Wells Fargo resolved in XXXX 2014 but refuses to send me a copy of the resolution ( just reported tonight XXXX XXXX ) to send to the XXXX credit report services and2. states my son in law and I have invested too much money in my business to receive a Wells Fargo small business loan. ( too much debt according to our income ). 3. XXXX XXXX and XXXX, the branch manager keeps asking for more and more information which we have supplied but can not fix due to : XXXXA. Wells Fargo will not send me the Resolution Letter in my favor to send to the XXXX credit reporting agenciesXXXXB. Lied to us about receiving a small business loan after we invested so much of our own money that we can not get the small business loan they promised nor get .... XXXX A small business loan from any other lender due to NOT sending me the Resolution Letter to clear my credit report AND encouraging us to delete my line of credit with Wells Fargo to where I have too much debt to quality for their promised small business loan nor get a small business loan from any other lender.",Company chooses not to provide a public response,WELLS FARGO & COMPANY,VA,None,None,Consent provided,Web,08/31/15,Closed with explanation,Yes,Yes,1535903
6/6/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"Dear CFPB, On XXXX XXXX, 2016, I went to the Comerica Branch in XXXX XXXX, XXXX XXXX to close my individual account. A couple of months later I noticed funds had been withdrawn from a different joint account on which I am a signer. It turns out the Comerica Branch in XXXX XXXX did not properly close my account on XXXX XXXX, and as a result, I was incorrectly charged inactivity fees, which then turned into overdraft fees as the account dropped below {$0.00}. This negative balance was then automatically pulled from the joint account. I went to the XXXX XXXX Branch where I closed my account in an attempt to resolve the issue. The manager there told me to contact the branch in Texas where I had originally opened my account. I have been sent back and forth with no resolution. Comerica owes me {$50.00} as a result of being charged inactivity and overdraft fees due to their error. I have patiently worked with them to no avail and request the assistance of the CFPB in finally resolving this simple matter. Regards, XXXX XXXX XXXX",None,Comerica,TX,770XX,None,Consent provided,Web,6/6/16,Closed with monetary relief,Yes,No,1955654
01/20/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"I have banked with Chase for about ten years like a fool with out ever receiving a bank statement. And, when I made a request for XXXX, bank statement, my account was closed.",None,JPMORGAN CHASE & CO.,IL,604XX,Older American,Consent provided,Web,01/20/16,Closed with explanation,Yes,No,1750720
06/29/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"Upon opening a Citigold checking account with Citibank, I signed up for & confirmed enrollment in a XXXX XXXX XXXX promotion. The promotion would take up to 60 days to complete, and then another 90 days, maximum, to distribute the miles ( 150 days for both portions ). I signed up for the account on XXXX XXXX, 2016, so it has now been 174 days since I signed up for it. Now Citibank is saying it could be up to another 60 days to distribute the promotion, or may not even issue the promotion at all to me by retroactively deciding that I was not eligible, despite having previously confirmed my enrollment.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",MO,631XX,None,Consent provided,Web,06/29/16,Closed with non-monetary relief,Yes,No,1992097
05/23/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"To Whom It May Concern, I recently signed up for a bank account with Citibank due to a promotion they were offering of XXXX XXXX XXXX miles upon successful completion of certain requirements. The promotion was confirmed to be attached to my account with an online chat representative and I completed the requirements. However, Citibank is now stating I am ineligible for the promotion and will not credit me the miles even after charging monthly maintenance fees on my bank account. Since there is not even a Citibank branch near my house or work, the bonus outweighed the lack of convenience and got me to deposit my funds with their bank. I believe it would be deceptive and bad practice to not honor this promotion since it was a strong factor in even choosing their bank.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",GA,303XX,None,Consent provided,Web,05/26/16,Closed with non-monetary relief,Yes,No,1937719
01/22/16,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"We have a Health Savings Account ( HSA ) with UMB Bank. In XXXX 2015 we tried to contribute to the account by electronic transfer. The UMB website froze during the process, so we started the transfer again. The bank then processed XXXX transfers resulting in an excess contribution. We contacted the bank about the excess contribution and they said we had to mail or fax a form for the refund and a {$15.00} fee would be charged and a refund would sent by check. We submitted the form and about a week later the account was debited for the over contributed amount plus interest and the fee was deducted from the account. We waited 10 days and did no receive a check. We contacted the bank and were told that a check had not yet been issued and contact them again at the end of the month if we did not receive the check because they were busy and can take up to thirty days to refund the money. Meanwhile no interest is being paid to us on the amount. They were not too busy to debit the account and charge a fee! A business practice to remove money from an account and the hold it for up to 30 days without interest seems unfair and poor treatment of their customers.",Company believes complaint is the result of an isolated error,"UMB BANK, NATIONAL ASSOCIATION",MD,207XX,None,Consent provided,Web,01/22/16,Closed with monetary relief,Yes,No,1754152
01/21/17,Bank account or service,Checking account,"Account opening, closing, or management",None,"I brought in a mailer coupon for a {$300.00} checking bonus XX/XX/XXXX to a local Regions Bank on XXXX XXXX XXXX, XXXX, TX XXXX, and opened a lifegreen checking with the bank. The branch manager told me they needed the complete mail for verification for which I already threw away because there was a detachable coupon from the mailer which did not state I needed the complete mailer for the bonus. The manager proceeded to open the account anyway stating it was okay because i had the coupon. 3 months passed by and i did not get the bonus despite having fulfilled the requirement ( XXXX debit transactions ) .This was XX/XX/XXXX, which was 3 months after i completed the requirement. I went in to talk to them, and one of the bankers ( XXXX ) kept telling me to check back which i did. Another month went by and still no bonus so i called up the bank who gave me the runaround stating they were working on the issue and would give me a follow up. I never received any follow up until i started calling the banker 's direct number to which he apologized and promised to take care of the issue. Another month went by with no result. I was thoroughly fed up at this point i told them i was going to file a compliant if they kept ignoring the issue. the banker kept telling me he would follow up with the status, never once did he initiate the call to me to update me on the status, only once after i 've called him first to demand a callback. I had to coldcall this bank numerous time week after week to get an update which was always '' i promise you it will be done ASAP. '' His excuse was the system could not locate me for the bonus because i did not have the complete mailer, but they would go ahead and take care of it because the account was opened anyway. Finally on XX/XX/XXXX i went in the bank myself to talk to them, the banker saw me and immediately sat me down and told me they finally got the ok to deposit the money into my account and promised that i would receive it by the next morning. I gave them 2 days after that conversation, still no bonus. I tried to contact them by phone many times and was always told by a teller that they would contact me back, not a single call back. I really wanted to close my account at this point because i am so fed up with this bank and how incompetent the people working here are. I am not even as angry about the bonus not getting deposited as it should have. but rather the lack of respect for their customer and lack of courtesy to simply give a phone call to update on the status after promising numerous times that they would. I initially decided to give this bank a chance as i was actually looking for a new bank to deposit my money and it was relatively close to where i live. But after this ordeal with this particular bank I do not see myself going back ever again for anything, this bank has wasted numerous hours of my time chasing them on the money due to lack of communication, follow up, and lying to me about working on this issue diligently. I work in customer service myself so i know how important it is to treat customers with upmost respect, but unfortunately this bank showed me none.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,REGIONS FINANCIAL CORPORATION,TX,750XX,None,Consent provided,Web,01/21/17,Closed with monetary relief,Yes,No,2300366
5/2/16,Bank account or service,Checking account,"Account opening, closing, or management",None,"Susquehanna Bank, did not route my check properly. Did not disclose the terms of collection of Cashiers Check. Then Susquehanna filed Criminal Charges stating that I forged a check, Due to Susquehanna Bank Discretionary, practices, they have since, change the name to BB & T, which has also caused Financial Discrimination recorded by XXXX. My attorney will be filling International Criminal Complaint under the Mines and Mineral Act to be serviced by the Director of International Finance.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,BB&T CORPORATION,PA,171XX,Servicemember,Consent provided,Web,5/2/16,Closed with explanation,Yes,No,1906427
03/27/16,Bank account or service,Checking account,"Account opening, closing, or management",None,I am a victim of identity theft and someone opened up XXXX accounts in my name with U.S. Bank using my personal information. I have never opened or had an account with U.S. Bank.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,U.S. BANCORP,MN,None,Servicemember,Consent provided,Web,03/27/16,Closed with explanation,Yes,No,1851593
1/9/17,Bank account or service,Checking account,"Account opening, closing, or management",None,"I responded to a promotion for a new Citibank account. That account was funded on XXXX XXXX, 2016. I contacted Citibank in XXXX to check the status and was told I needed to complete a XXXX form. I mailed the completed form to Citibank on XXXX XXXX. In XXXX I called to check on the status and was told to wait 1 more month. I called today and was told they never received the XXXX.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"CITIBANK, N.A.",GA,303XX,None,Consent provided,Web,1/9/17,Closed with explanation,Yes,No,2281658
04/17/16,Bank account or service,Checking account,"Account opening, closing, or management",None,Have not received bonus yet. Reps from bank can not add the numbers and I have met all the requirements for bonus. No real answer or time frame.,None,PNC Bank N.A.,IL,600XX,None,Consent provided,Web,04/17/16,Closed with monetary relief,Yes,No,1883587
3/11/17,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"On XX/XX/XXXX, I placed a fraud alert on with XXXX and obtained a credit report. I discovered that several entities that I do not have accounts with obtained my person information and conducted unauthorized credit inquiries with the credit reporting agency XXXX. Discover Financial Services conducted unauthorized inquiries on XX/XX/XXXX and XX/XX/XXXX.",None,DISCOVER BANK,NC,271XX,None,Consent provided,Web,3/11/17,Closed with explanation,Yes,Yes,2382797
5/4/15,Bank account or service,Other bank product/service,"Account opening, closing, or management",None,"My elderly parents were sold a trust from Wells Fargo ( WF ) in XXXX by their attorney, XXXX XXXX of XXXX, XXXX XXXX. When property in the trust was sold in a criminal way during my father 's lifetime he requested his attorney to move the trust to XXXX. XXXX XXXX determined not to help even though my father, in his XXXX, was XXXX. The trust remained with XXXX XXXX main client, WF. After my father 's death, none of the assets of the trust were administered correctly. WF concealed the disposition of some of the assets until we were forced to go to court to see what happened to them. Despite evidence proving complete mismanagement by WF, XXXX XXXX of the XXXX, MN ruled in favor of WF and levied {$35000.00} in court costs against the beneficiaries for questioning where the assets went. WF had an obligation to inform the beneficiaries of the asset distribution. WF has consumed most of the assets of the trust through negligence and inappropriate charges. Beneficiaries have received {$.00} on the dollar, 5 years after my father 's death, with little chance of seeing more. {$800000.00} of my parents ' XXXX XXXX have either been consumed or will likely remain unavailable. XXXX XXXX has grossly overcharged the trust by repeatedly "" reviewing the file '', with no benefit to the beneficiaries as specified in trust law. The property manager, XXXX XXXX, repeatedly blamed the beneficiaries for Wells Fargo 's failure to sell the home despite Wells Fargo owning the assets of the trust. We are on our XXXX trustee. XXXX XXXX was appointed by XXXX XXXX. XXXX XXXX has spent the money in the trust, destroyed the garage and shop by refusing to remove excessive snow, causing a roof collapse, and completely neglecting the property by not maintaining or even mowing the lawn. He has provided no documentation of expenses. He collected an insurance payment for the damage that I discovered in XXXX XXXX. Neither XXXX XXXX nor the realtor had checked on the property since the roof collapse in XXXX of XXXX. To date XXXX XXXX has not had the destroyed garage removed from the property. It has been impossible to market since the destruction occurred in XXXX XXXX. XXXX XXXX also refused to remove snow in the winter, thus preventing any realty showings. He has violated every fiduciary responsibility of a trustee. I wrote to XXXX XXXX XXXX begging to get rid of XXXX XXXX and asking that I be made trustee. My father 's will designated me as personal representative in the absence of WF, but XXXX XXXX ignored that. In response XXXX XXXX said that the communication was ex parte and demanded that I file motions with the court. Why would I expect a different response than the completely inadequate XXXX that we got before? We are stuck with a trustee who has broken the law in destroying our property, and with a judge who is in charge. We have been prohibited by XXXX XXXX via court order from contacting XXXX XXXX who is in charge of the destruction. On XXXX XXXX, XXXX I received a call from a man who had known my parents and is familiar with the house. He was interested in pursuing an offer. He recontacted me a month later saying that XXXX XXXX had "" blown him off '', and that he had heard nothing further from him. He then said he was no longer interested. XXXX XXXX could scarcely have been any more incompetent at selling the home, his main purpose as trustee. When I have explored other websites to report WF 's mishandling of the trust I was discouraged by the requirement that the issue had not been addressed in court. Clearly, WF is familiar with using courts to their advantage. Although we had been told initially that the hearing was an "" evidentiary hearing '', it morphed into a trial with a trial attorney representing WF. The judge applied different standards to WF than to us.",None,WELLS FARGO & COMPANY,MN,None,None,Consent provided,Web,5/4/15,Closed with explanation,Yes,No,1358980
